# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_2	cds	218261	218713	+	AJMLCG_00229	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16685
contig_2	cds	218710	219294	+	AJMLCG_00230	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16686
contig_2	cds	219294	220358	+	AJMLCG_00231	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16687
contig_2	cds	220351	221196	+	AJMLCG_00232	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16688
contig_2	cds	221193	221951	+	AJMLCG_00233	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16678
contig_2	cds	222062	222742	+	AJMLCG_00234	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16679
contig_2	cds	222739	223875	+	AJMLCG_00235	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16689
contig_2	cds	223875	224432	+	AJMLCG_00236	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16690
contig_2	cds	224419	224853	+	AJMLCG_00237	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16691
contig_2	cds	224855	225613	+	AJMLCG_00238	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16692
contig_2	cds	225760	226089	-	AJMLCG_00239	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6BEX5
contig_2	cds	226158	226607	-	AJMLCG_00240	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37351
contig_2	cds	226966	227856	+	AJMLCG_00241	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACS7
contig_2	cds	227915	228850	+	AJMLCG_00242	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P39265
contig_2	cds	228977	230509	+	AJMLCG_00243	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32721
contig_2	cds	230488	231468	+	AJMLCG_00244	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32720
contig_2	cds	231479	232174	+	AJMLCG_00245	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32719
contig_2	cds	232158	233087	+	AJMLCG_00246	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32718
contig_2	cds	233360	235345	+	AJMLCG_00247	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32717
contig_2	cds	235554	235829	+	AJMLCG_00248	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A5A630
contig_2	cds	235848	236879	+	AJMLCG_00249	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32716
contig_2	cds	236879	238930	+	AJMLCG_00250	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32715
contig_2	cds	238927	240393	+	AJMLCG_00251	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32714
contig_2	cds	240591	242738	+	AJMLCG_00252	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P07658
contig_2	ncRNA-region	241003	241057	+	-	87.3	1.6e-14	-	-	-	RFAM:RF01988
contig_2	cds	242832	243521	+	AJMLCG_00253	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF56
contig_2	ncRNA	243526	243596	-	AJMLCG_00254	79.0	9.3e-12	-	-	-	RFAM:RF02564
contig_2	ncRNA	243639	243709	-	AJMLCG_00255	71.3	2.3e-10	-	-	-	RFAM:RF02564
contig_2	ncRNA	243752	243822	-	AJMLCG_00256	77.0	2.1e-11	-	-	-	RFAM:RF02564
contig_2	ncRNA	243865	243935	-	AJMLCG_00257	71.3	2.3e-10	-	-	-	RFAM:RF02564
contig_2	cds	244052	245365	-	AJMLCG_00258	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P21345
contig_2	cds	245707	246303	-	AJMLCG_00259	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32712
contig_2	cds	246300	246683	-	AJMLCG_00260	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32711
contig_2	cds	246676	248298	-	AJMLCG_00261	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A167SY24
contig_2	cds	248414	249370	-	AJMLCG_00262	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32709
contig_2	cds	249367	250038	-	AJMLCG_00263	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAK7
contig_2	cds	250035	250601	-	AJMLCG_00264	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABL1
contig_2	cds	250646	252082	-	AJMLCG_00265	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABK9
contig_2	sorf	252179	252235	-	AJMLCG_00266	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DV20
contig_2	cds	252475	254433	+	AJMLCG_00267	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P27550
contig_2	ncRNA	254471	254541	-	AJMLCG_00268	84.2	1.1e-12	-	-	-	RFAM:RF02564
contig_2	cds	254633	254947	+	AJMLCG_00269	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF54
contig_2	cds	254944	256593	+	AJMLCG_00270	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32705
contig_2	cds	256771	258063	+	AJMLCG_00271	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32704
contig_2	cds	258217	259866	-	AJMLCG_00272	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32703
contig_2	cds	260018	261367	-	AJMLCG_00273	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF52
contig_2	ncRNA	261780	261920	+	AJMLCG_00274	153.4	1.5e-24	-	-	-	RFAM:RF01408
contig_2	cds	261913	262377	-	AJMLCG_00275	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACS2
contig_2	cds	262463	262786	+	AJMLCG_00276	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9E2
contig_2	cds	262789	264375	-	AJMLCG_00277	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32701
contig_2	cds	264805	265086	+	AJMLCG_00278	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32700
contig_2	cds	265185	265721	-	AJMLCG_00279	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AGE0
contig_2	cds	265975	268797	+	AJMLCG_00280	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A698
contig_2	cds	268832	269188	-	AJMLCG_00281	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF50
contig_2	cds	269192	269608	-	AJMLCG_00282	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF48
contig_2	cds	269719	270432	-	AJMLCG_00283	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AE22
contig_2	cds	270834	271037	+	AJMLCG_00284	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P58036
contig_2	cds	271539	272732	-	AJMLCG_00285	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P04693
contig_2	cds	272985	274064	-	AJMLCG_00286	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6B4
contig_2	cds	274117	275532	-	AJMLCG_00287	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACB0
contig_2	cds	275615	276598	+	AJMLCG_00288	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P28304
contig_2	cds	276764	277006	-	AJMLCG_00289	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32696
contig_2	cds	277140	278177	-	AJMLCG_00290	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32695
contig_2	cds	278540	279247	-	AJMLCG_00291	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32694
contig_2	cds	279271	279525	-	AJMLCG_00292	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32693
contig_2	cds	279843	280358	+	AJMLCG_00293	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC51
contig_2	cds	280400	280609	-	AJMLCG_00294	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P68206
contig_2	cds	280725	282050	-	AJMLCG_00295	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P28303
contig_2	cds	282123	282731	-	AJMLCG_00296	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7C2
contig_2	cds	282841	283209	-	AJMLCG_00297	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABN1
contig_2	cds	283380	285803	+	AJMLCG_00298	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7A7
contig_2	cds	285958	286830	-	AJMLCG_00299	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AGK1
contig_2	cds	286843	287340	-	AJMLCG_00300	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P26602
contig_2	cds	287563	288891	-	AJMLCG_00301	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32690
contig_2	cds	288949	289143	-	AJMLCG_00302	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A024L7W3
contig_2	cds	289245	289397	+	AJMLCG_00303	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QJD9
contig_2	cds	289372	290292	-	AJMLCG_00304	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P03841
contig_2	ncRNA	290452	290522	-	AJMLCG_00305	84.4	9.5e-13	-	-	-	RFAM:RF02564
contig_2	cds	290535	291875	-	AJMLCG_00306	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P02943
contig_2	cds	291947	293062	-	AJMLCG_00307	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P68187
contig_2	cds	293239	293334	+	AJMLCG_00308	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W8SVT9
contig_2	cds	293427	294617	+	AJMLCG_00309	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEX9
contig_2	ncRNA	294681	294751	-	AJMLCG_00310	67.4	1.2e-09	-	-	-	RFAM:RF02564
contig_2	cds	294771	296315	+	AJMLCG_00311	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P02916
contig_2	cds	296330	297220	+	AJMLCG_00312	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P68183
contig_2	cds	297592	299067	+	AJMLCG_00313	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AGF4
contig_2	cds	299111	299521	-	AJMLCG_00314	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7C8
contig_2	cds	300116	302212	-	AJMLCG_00315	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32689
contig_2	cds	302212	302949	-	AJMLCG_00316	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32688
contig_2	cds	302946	303584	-	AJMLCG_00317	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32687
contig_2	cds	303698	303940	-	AJMLCG_00318	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF45
contig_2	ncRNA	304137	304286	+	AJMLCG_00319	76.4	9.8e-11	-	-	-	RFAM:RF02053
contig_2	ncRNA	304352	304422	-	AJMLCG_00320	79.6	7.3e-12	-	-	-	RFAM:RF02564
contig_2	cds	304439	306088	-	AJMLCG_00321	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6T1
contig_2	ncRNA-region	306325	306521	+	-	99.4	2.0e-14	-	-	-	RFAM:RF00168
contig_2	cds	306613	307962	+	AJMLCG_00322	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P08660
contig_2	cds	308215	308487	+	AJMLCG_00323	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32685
contig_2	cds	308620	309492	-	AJMLCG_00324	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32684
contig_2	cds	309704	310393	+	AJMLCG_00325	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7C6
contig_2	cds	310484	312115	-	AJMLCG_00326	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF43
contig_2	cds	312335	316018	-	AJMLCG_00327	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P13009
contig_2	cds	316218	317042	+	AJMLCG_00328	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16528
contig_2	cds	317359	319545	+	AJMLCG_00329	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23325
contig_2	cds	319514	321250	-	AJMLCG_00330	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P11071
contig_2	ncRNA	321330	321407	-	AJMLCG_00331	85.7	5.6e-13	-	-	-	RFAM:RF02564
contig_2	cds	321433	322737	-	AJMLCG_00332	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9G6
contig_2	cds	322767	324368	-	AJMLCG_00333	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P08997
contig_2	cds	324637	325566	-	AJMLCG_00334	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P07623
contig_2	cds	325723	326166	+	AJMLCG_00335	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P09163
contig_2	cds	326229	326612	-	AJMLCG_00336	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P09162
contig_2	rRNA	326689	326804	-	AJMLCG_00337	90.3	6.7e-15	-	-	-	RFAM:RF00001
contig_2	rRNA	326900	329803	-	AJMLCG_00338	2877.8	5.1e-06	-	-	-	RFAM:RF02541
contig_2	ncRNA	329811	329919	-	AJMLCG_00339	125.0	9.2e-22	-	-	-	RFAM:RF01830
contig_2	tRNA	329997	330072	-	AJMLCG_00340	66.6	-	-	-	-	-
contig_2	rRNA	330158	331699	-	AJMLCG_00341	1577.5	7.8e-48	-	-	-	RFAM:RF00177
contig_2	cds	332314	333903	+	AJMLCG_00342	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P15639
contig_2	cds	333915	335204	+	AJMLCG_00343	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P15640
contig_2	cds	335201	336526	-	AJMLCG_00344	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P14375
contig_2	cds	336523	337920	-	AJMLCG_00345	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P14377
contig_2	cds	338027	338155	+	AJMLCG_00346	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W8TBA2
contig_2	cds	338158	338583	+	AJMLCG_00347	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAA9
contig_2	cds	338585	339220	-	AJMLCG_00348	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061KLT3
contig_2	cds	339293	339565	-	AJMLCG_00349	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACF0
contig_2	cds	339752	340342	-	AJMLCG_00350	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32680
contig_2	cds	340385	341056	-	AJMLCG_00351	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P68739
contig_2	cds	341066	342130	-	AJMLCG_00352	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P29680
contig_2	cds	342170	342943	-	AJMLCG_00353	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32664
contig_2	cds	343038	343514	+	AJMLCG_00354	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFX4
contig_2	ncRNA-region	343566	343666	+	-	74.7	3.2e-12	-	-	-	RFAM:RF00059
contig_2	cds	343747	345642	+	AJMLCG_00355	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30136
contig_2	cds	345642	346277	+	AJMLCG_00356	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30137
contig_2	cds	346270	347025	+	AJMLCG_00357	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30138
contig_2	cds	347009	347209	+	AJMLCG_00358	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O32583
contig_2	cds	347211	347981	+	AJMLCG_00359	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30139
contig_2	cds	347978	349111	+	AJMLCG_00360	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30140
contig_2	ncRNA	349359	349519	+	AJMLCG_00361	201.2	8.7e-30	-	-	-	RFAM:RF00372
contig_2	cds	349521	350060	-	AJMLCG_00362	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P27375
contig_2	cds	350273	354496	-	AJMLCG_00363	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8T7
contig_2	cds	354573	358601	-	AJMLCG_00364	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8V2
contig_2	ncRNA	358855	358916	-	AJMLCG_00365	74.6	8.8e-15	-	-	-	RFAM:RF00630
contig_2	cds	358921	359286	-	AJMLCG_00366	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7K2
contig_2	cds	359353	359850	-	AJMLCG_00367	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7J3
contig_2	cds	360263	360967	-	AJMLCG_00368	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7L0
contig_2	cds	360971	361399	-	AJMLCG_00369	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7J7
contig_2	cds	361558	362103	-	AJMLCG_00370	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFG0
contig_2	cds	362105	362488	-	AJMLCG_00371	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AG96
contig_2	cds	362718	363902	-	AJMLCG_00372	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CE48
contig_2	tRNA	364017	364092	-	AJMLCG_00373	84.7	-	-	-	-	-
contig_2	tRNA	364099	364173	-	AJMLCG_00374	70.6	-	-	-	-	-
contig_2	tRNA	364290	364374	-	AJMLCG_00375	73.0	-	-	-	-	-
contig_2	tRNA	364383	364458	-	AJMLCG_00376	81.3	-	-	-	-	-
contig_2	cds	364844	365770	+	AJMLCG_00377	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6I3
contig_2	cds	365799	366764	-	AJMLCG_00378	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P06709
contig_2	cds	366761	367789	-	AJMLCG_00379	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P08373
contig_2	rRNA	368092	368207	-	AJMLCG_00380	90.3	6.7e-15	-	-	-	RFAM:RF00001
contig_2	rRNA	368302	371205	-	AJMLCG_00381	2878.5	5.1e-06	-	-	-	RFAM:RF02541
contig_2	ncRNA	371213	371321	-	AJMLCG_00382	123.0	2.3e-21	-	-	-	RFAM:RF01830
contig_2	tRNA	371399	371474	-	AJMLCG_00383	66.6	-	-	-	-	-
contig_2	rRNA	371646	373187	-	AJMLCG_00384	1577.5	7.8e-48	-	-	-	RFAM:RF00177
contig_2	cds	373561	374418	-	AJMLCG_00385	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P22634
contig_2	cds	374363	376207	-	AJMLCG_00386	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001A58C73
contig_2	ncRNA-region	376273	376462	-	-	86.5	9.9e-15	-	-	-	RFAM:RF00174
contig_2	cds	376576	377676	+	AJMLCG_00387	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23003
contig_2	cds	377716	378075	-	AJMLCG_00388	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF40
contig_2	cds	378075	378779	-	AJMLCG_00389	438.0	3.7e-154	1.0	0.815	0.991	UniRef:UniRef90_P0ACU5
contig_2	cds	379056	380456	+	AJMLCG_00390	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P27306
contig_2	cds	380439	381356	-	AJMLCG_00391	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACQ4
contig_2	ncRNA	381452	381561	+	AJMLCG_00392	139.3	3.7e-26	-	-	-	RFAM:RF00035
contig_2	cds	381623	382996	-	AJMLCG_00393	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P11447
contig_2	cds	383057	383833	-	AJMLCG_00394	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6C8
contig_2	cds	383841	384845	-	AJMLCG_00395	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P11446
contig_2	cds	384999	386150	+	AJMLCG_00396	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23908
contig_2	cds	386748	389399	+	AJMLCG_00397	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P00864
contig_2	cds	389581	391314	+	AJMLCG_00398	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CB39
contig_2	cds	391529	392380	+	AJMLCG_00399	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32677
contig_2	cds	392367	392708	-	AJMLCG_00400	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32676
contig_2	cds	392710	393588	-	AJMLCG_00401	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32675
contig_2	cds	393554	395851	-	AJMLCG_00402	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32674
contig_2	cds	395902	396222	-	AJMLCG_00403	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P69816
contig_2	cds	396237	397316	-	AJMLCG_00404	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32672
contig_2	cds	397625	400126	+	AJMLCG_00405	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32670
contig_2	cds	400138	400800	+	AJMLCG_00406	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32669
contig_2	cds	400811	401914	+	AJMLCG_00407	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9S5
contig_2	cds	402189	402806	+	AJMLCG_00408	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32668
contig_2	cds	402833	403738	-	AJMLCG_00409	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABT8
contig_2	cds	403831	406011	-	AJMLCG_00410	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P13029
contig_2	cds	406340	407230	-	AJMLCG_00411	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEZ1
contig_2	cds	407579	410011	-	AJMLCG_00412	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P00562
contig_2	cds	410395	410712	+	AJMLCG_00413	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8U6
contig_2	ncRNA	410763	410804	-	AJMLCG_00414	39.7	8.5e-05	-	-	-	RFAM:RF02751
contig_2	cds	410896	411504	+	AJMLCG_00415	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32167
contig_2	cds	411565	411777	-	AJMLCG_00416	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7M9
contig_2	ncRNA-region	411784	411836	-	-	60.2	1.5e-08	-	-	-	RFAM:RF03157
contig_2	cds	411980	414178	+	AJMLCG_00417	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P17888
contig_2	cds	414334	415359	+	AJMLCG_00418	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACN7
contig_2	cds	415556	416410	+	AJMLCG_00419	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P29131
contig_2	ncRNA-region	416448	416505	+	-	63.7	1.2e-08	-	-	-	RFAM:RF02401
contig_2	cds	416503	417033	+	AJMLCG_00420	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7B8
contig_2	cds	417043	418374	+	AJMLCG_00421	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6H5
contig_2	cds	418441	419367	+	AJMLCG_00422	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32166
contig_2	cds	419460	419945	+	AJMLCG_00423	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8R0
contig_2	cds	420030	420269	-	AJMLCG_00424	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF36
contig_2	cds	420700	421545	+	AJMLCG_00425	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AER0
contig_2	cds	421568	423076	+	AJMLCG_00426	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6F3
contig_2	cds	423211	424221	+	AJMLCG_00427	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9C9
contig_2	cds	424318	425064	+	AJMLCG_00428	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P28861
contig_2	cds	425069	425497	-	AJMLCG_00429	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAB8
contig_2	cds	425524	425823	-	AJMLCG_00430	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32162
contig_2	cds	426035	426475	-	AJMLCG_00431	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF34
contig_2	cds	426576	427175	+	AJMLCG_00432	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32160
contig_2	cds	427283	428050	+	AJMLCG_00433	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A858
contig_2	cds	428105	428860	-	AJMLCG_00434	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P06282
contig_2	cds	428967	429956	-	AJMLCG_00435	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AG78
contig_2	ncRNA	430157	430198	+	AJMLCG_00436	48.3	2.0e-06	-	-	-	RFAM:RF02751
contig_2	cds	430276	431238	-	AJMLCG_00437	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A796
contig_2	cds	431419	432321	-	AJMLCG_00438	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P69380
contig_2	cds	432470	432970	-	AJMLCG_00439	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AE85
contig_2	cds	433120	433818	+	AJMLCG_00440	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AE88
contig_2	cds	433815	435188	+	AJMLCG_00441	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AE82
contig_2	ncRNA	435203	435280	+	AJMLCG_00442	78.0	1.4e-11	-	-	-	RFAM:RF02564
contig_2	cds	435294	435968	-	AJMLCG_00443	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32157
contig_2	cds	436117	437100	-	AJMLCG_00444	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A712
contig_2	cds	437360	437980	-	AJMLCG_00445	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P00448
contig_2	cds	438265	439299	+	AJMLCG_00446	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P27125
contig_2	cds	439296	440234	-	AJMLCG_00447	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A0GV31
contig_2	cds	440218	441054	-	AJMLCG_00448	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P09377
contig_2	cds	441503	441910	+	AJMLCG_00449	248.0	6.1e-83	1.0	0.871	0.889	UniRef:UniRef90_UPI0028AC367D
contig_2	cds	441920	442234	+	AJMLCG_00450	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32156
contig_2	cds	442535	442981	+	AJMLCG_00451	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32155
contig_2	cds	442992	444443	+	AJMLCG_00452	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32154
contig_2	cds	444433	445503	+	AJMLCG_00453	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32153
contig_2	cds	445503	447251	+	AJMLCG_00454	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32152
contig_2	cds	447301	448356	-	AJMLCG_00455	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32151
contig_2	cds	448509	449342	-	AJMLCG_00456	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32177
contig_2	cds	449536	452586	+	AJMLCG_00457	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32176
